"project_id","category","index","quantity","descriptions","urls"
"CONTRIBUTE/GRAND TOUR","datasets_databases",0,20,"GrandTour dataset with data from seven real-world environments collected in the wild by the robot ANYmal equipped with Boxi","https://arxiv.org/abs/2404.11322"
"CONTRIBUTE/GRAND TOUR","datasets_databases",1,20,"GrandTour dataset collected with high-quality ground truth reference data using Boxi","https://github.com/ori-drs/allan_variance_ros"
"CONTRIBUTE/GRAND TOUR","datasets_databases",2,20,"VBR: A vision benchmark in rome","https://www.engineeringtoolbox.com/thermal-expansion-metals-d_859.html"
"CONTRIBUTE/GRAND TOUR","datasets_databases",3,20,"Boreas: A multi-season autonomous driving dataset","https://docs.novatel.com/Waypoint/Content/Inertial_Explorer/Overview_of_IE.htm"
"CONTRIBUTE/GRAND TOUR","datasets_databases",4,20,"The euroc micro aerial vehicle datasets","https://doi.org/10.1016/j.robot.2022.104189"
"CONTRIBUTE/GRAND TOUR","datasets_databases",5,20,"nuscenes: A multimodal dataset for autonomous driving","https://mcdviral.github.io/"
"CONTRIBUTE/GRAND TOUR","datasets_databases",6,20,"Libre: The multiple 3d lidar dataset",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",7,20,"Argoverse: 3d tracking and forecasting with rich maps",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",8,20,"The cityscapes dataset",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",9,20,"S3e: A multi-robot multimodal dataset for collaborative slam",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",10,20,"The hilti slam challenge dataset",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",11,20,"Fusionportable: A multi-sensor campus-scene dataset for evaluation of localization and mapping accuracy on diverse platforms",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",12,20,"MCD: Diverse large-scale multi-campus dataset for robot perception",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",13,20,"WHU-Helmet: A helmet-based multi-sensor SLAM dataset for the evaluation of real-time 3d mapping in large-scale GNSS-denied environments",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",14,20,"BotanicGarden: A high-quality dataset for robot navigation in unstructured natural environments",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",15,20,"KITTI dataset",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",16,20,"Hike: The robot descends and then ascends on loose gravel in a very large environment where optimization degradation might occur. The robot traverses 330 m in 405 s.",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",17,20,"Warehouse: This dataset consists of the robot walking within a confined warehouse starting from the outdoor court. The environment features items, shelves, and a roll-up door for feature-based state estimation problems. The robot traverses 202 m in 370 s.",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",18,20,"Research Station: Acting as a simple dataset, the robot walks outside a research station featuring industrial metal stairs on an elevated metal grid platform. In this dataset, the robot traverses 210 m in 262 s.",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",19,20,"Excavation Site: In this outdoor dataset, the robot walks around an operating excavator. This dataset contains large stones, water pits, small dirt roads, and construction site containers, which bring unique features. The robot traverses 262 m in 200 s.",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",20,20,"Terrace: This dataset covers the robot walking from a cog railway station onto a terrace towards a large university building where limited features are available for short-range sensors, while features are in abundance for large-scale perception. The robot traverses 200 m in 283 s.",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",21,20,"Demolished Building: Walking from the outside into a search and rescue training facility through a demolished building with an open staircase and over multiple floors. The robot traverses 290 m in 368 s.",NA
"CONTRIBUTE/GRAND TOUR","datasets_databases",22,20,"Mountain Ascent: The robot starts by walking the scaffolding stairs, crossing a train station, and then traversing a narrow, very steep hiking path in sunny conditions, which presents challenges based on exposure. The robot traverses 300 m in 384 s.",NA
"CONTRIBUTE/GRAND TOUR","industrial_collaborations",0,2,"Co-development of Boxi sensor payload with Leica Geosystems",NA
"CONTRIBUTE/GRAND TOUR","industrial_collaborations",1,2,"Support by NovAtel Inc., Hexagon - Autonomy & Positioning division",NA
"CONTRIBUTE/GRAND TOUR","models_standards",0,3,"Kannala-Brandt equidistant distortion model used for camera calibration",NA
"CONTRIBUTE/GRAND TOUR","models_standards",1,3,"Rad-tan distortion model used for ZED2i camera calibration",NA
"CONTRIBUTE/GRAND TOUR","models_standards",2,3,"ISO 2768-1 fine tolerance class (0.05 mm) in mechanical part manufacturing",NA
"CONTRIBUTE/GRAND TOUR","publications",0,25,"Learning-based localizability estimation for robust lidar localization. In 2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS), pages 17–24. IEEE, 2022.","https://github.com/sevensense-robotics/core_research_manual"
"CONTRIBUTE/GRAND TOUR","publications",1,25,"Holistic fusion: Task-and setup-agnostic robot localization and state estimation with factor graphs. arXiv preprint arXiv:2504.06479, 2025.","https://www.roboticsproceedings.org/rss19/p065.pdf"
"CONTRIBUTE/GRAND TOUR","publications",2,25,"Apriltag: A robust and flexible visual fiducial system. In 2011 IEEE International Conference on Robotics and Automation, pages 3400–3407, 2011.","https://github.com/ethz-asl/wavemap"
"CONTRIBUTE/GRAND TOUR","publications",3,25,"The newer college dataset: Handheld lidar, inertial and vision with ground truth. In 2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS), pages 4353–4360. IEEE, 2020.","https://doi.org/10.1007/978-3-319-26054-9_24"
"CONTRIBUTE/GRAND TOUR","publications",4,25,"Wildcat: Online continuous-time 3d lidar-inertial slam. arXiv preprint arXiv:2205.12595, 2022.",NA
"CONTRIBUTE/GRAND TOUR","publications",5,25,"Extending kalibr: Calibrating the extrinsics of multiple imus and of individual axes. In 2016 IEEE International Conference on Robotics and Automation (ICRA), pages 4304–4311, 2016.",NA
"CONTRIBUTE/GRAND TOUR","publications",6,25,"Extending kalibr: Calibrating the extrinsics of multiple imus and of individual axes. In 2016 IEEE International Conference on Robotics and Automation (ICRA), pages 4304–4311. IEEE, 2016.",NA
"CONTRIBUTE/GRAND TOUR","publications",7,25,"Efficient volumetric mapping of multi-scale environments using wavelet-based compression. In Robotics: Science and Systems (RSS), 2023.",NA
"CONTRIBUTE/GRAND TOUR","publications",8,25,"Stereo vision and imu based real-time ego-motion and depth image computation on a handheld device. In 2013 IEEE International Conference on Robotics and Automation, pages 4671–4678. IEEE, 2013.",NA
"CONTRIBUTE/GRAND TOUR","publications",9,25,"Parallel pointing systems suitable for robotic total stations: Selection, dimensional synthesis, and accuracy analysis. Machines, 12(1):54, 2024.",NA
"CONTRIBUTE/GRAND TOUR","publications",10,25,"Tartandrive 2.0: More modalities and better infrastructure to further self-supervised learning research in off-road driving tasks. arXiv preprint arXiv:2402.01913, 2024.",NA
"CONTRIBUTE/GRAND TOUR","publications",11,25,"Rolling shutter camera synchronization with sub-millisecond accuracy. arXiv preprint arXiv:1902.11084, 2019.",NA
"CONTRIBUTE/GRAND TOUR","publications",12,25,"Scalability in perception for autonomous driving: Waymo open dataset. In Proceedings of the IEEE/CVF conference on computer vision and pattern recognition, pages 2446–2454, 2020.",NA
"CONTRIBUTE/GRAND TOUR","publications",13,25,"The oxford spires dataset: Benchmarking large-scale lidar-visual localisation, reconstruction and radiance field methods. arXiv preprint arXiv:2411.10546, 2024.",NA
"CONTRIBUTE/GRAND TOUR","publications",14,25,"Sensor fusion of robotic total station and inertial navigation system for 6dof tracking applications. Applied Geomatics, 16(4):933–949, 2024.",NA
"CONTRIBUTE/GRAND TOUR","publications",15,25,"The ROS Multimaster Extension for Simplified Deployment of Multi-Robot Systems, pages 629–650. Springer International Publishing, Cham, 2016.",NA
"CONTRIBUTE/GRAND TOUR","publications",16,25,"Cerberus: Autonomous legged and aerial robotic exploration in the tunnel and urban circuits of the darpa subterranean challenge. arXiv preprint arXiv:2201.07067, page 3, 2022.",NA
"CONTRIBUTE/GRAND TOUR","publications",17,25,"Tartandrive: A large-scale dataset for learning off-road dynamics models. In 2022 International Conference on Robotics and Automation (ICRA), pages 2546–2552. IEEE, 2022.",NA
"CONTRIBUTE/GRAND TOUR","publications",18,25,"Conslam: Construction data set for slam. Journal of Computing in Civil Engineering, 37(3):04023009, 2023.",NA
"CONTRIBUTE/GRAND TOUR","publications",19,25,"Versavis—an open versatile multi-camera visual-inertial sensor suite. Sensors, 20(5):1439, 2020.",NA
"CONTRIBUTE/GRAND TOUR","publications",20,25,"X-icp: Localizability-aware lidar registration for robust localization in extreme environments. IEEE Transactions on Robotics, 2023.",NA
"CONTRIBUTE/GRAND TOUR","publications",21,25,"Informed, constrained, aligned: A field analysis on degeneracy-aware point cloud registration in the wild. arXiv preprint arXiv:2408.11809, 2024.",NA
"CONTRIBUTE/GRAND TOUR","publications",22,25,"Rts-gt: Robotic total stations ground truthing dataset. In 2024 IEEE International Conference on Robotics and Automation (ICRA), pages 17050–17056. IEEE, 2024.",NA
"CONTRIBUTE/GRAND TOUR","publications",23,25,"Everysync: An open hardware time synchronization sensor suite for common sensors in slam. In 2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS), pages 12587–12593. IEEE, 2024.",NA
"CONTRIBUTE/GRAND TOUR","publications",24,25,"Pirvs: An advanced visual-inertial slam system with flexible sensor fusion and hardware co-design. In 2018 IEEE International Conference on Robotics and Automation (ICRA), pages 3826–3832. IEEE, 2018.",NA
"CONTRIBUTE/GRAND TOUR","publications",25,25,"Subtmrs dataset: Pushing slam towards all-weather environments. In Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, pages 22647–22657, 2024.",NA
"CONTRIBUTE/GRAND TOUR","software_tools",0,7,"OKVIS2: Multi-Camera Visual-Inertial Odometry with Loop Closure",NA
"CONTRIBUTE/GRAND TOUR","software_tools",1,7,"Direct LiDAR Inertial Odometry (DLIO): Tightly coupled Filter-based LiDAR-Inertial Odometry, customized version used",NA
"CONTRIBUTE/GRAND TOUR","software_tools",2,7,"TSIF: Kinematic-Inertial estimator for proprioceptive filter-based state estimation",NA
"CONTRIBUTE/GRAND TOUR","software_tools",3,7,"Inertial Explorer: Industrial offline GNSS-Inertial navigation solution used for post-processing",NA
"CONTRIBUTE/GRAND TOUR","software_tools",4,7,"Standalone, open-source tool for verifying time synchronization between two IMU time series measurements at arbitrary rates",NA
"CONTRIBUTE/GRAND TOUR","software_tools",5,7,"Custom-written kernel modules for hardware timestamping of ADIS and STIM320 IMUs on the Raspberry Pi Compute Module 4",NA
"CONTRIBUTE/GRAND TOUR","software_tools",6,7,"Boxi software stack based on Ubuntu 20.04 LTS with ROS1 Noetic and ROS2 Humble managed via Docker",NA
"CONTRIBUTE/GRAND TOUR","software_tools",7,7,"Distributed recording system for sensor data across Jetson, NUC, and CPT7",NA
"CONTRIBUTE/GRAND TOUR","software_tools",8,7,"fkie multi-master package used for inter-PC communication using gRPC",NA
"CONTRIBUTE/GRAND TOUR","software_tools",9,7,"Holistic Fusion (HF) framework for offline factor-graph optimization and fused ground truth estimation; details and code will be made available open-source",NA
"CONTRIBUTE/GRAND TOUR","software_tools",10,7,"In-house camera driver solution for debayering, white balancing, and color correction for the Sevensense CoreResearch camera",NA
"CONTRIBUTE/GRAND TOUR","software_tools",11,7,"Time synchronization verification tool that calculates the time offset between data streams of IMU measurements using correlation and gradient-based optimization",NA
"CONTRIBUTE/GRAND TOUR","software_tools",12,7,"Custom kernel for Raspberry Pi Compute Module 4 to enable IIO support and accurate kernel timestamping",NA
"CONTRIBUTE/GRAND TOUR","websites_platforms",0,3,"Hardware and software design for the Boxi sensor payload made available open-source","https://github.com/leggedrobotics/grand_tour_box"
"CONTRIBUTE/GRAND TOUR","websites_platforms",1,3,"Sevensense Robotics Core Research Development Kit GitHub repository.","https://github.com/sevensense-robotics/core_research_manual"
"CONTRIBUTE/GRAND TOUR","websites_platforms",2,3,"Ethz-asl Wavemap GitHub repository for wavelet-based mapping.","https://github.com/ethz-asl/wavemap"
"CONTRIBUTE/MAST","datasets_databases",0,1,"The new website created comprises a database of experimental results from shake table tests conducted on unreinforced masonry buildings","https://doi.org/10.5281/zenodo.11093882"
"CONTRIBUTE/MAST","datasets_databases",1,1,"The website also includes a database of ready-to-use numerical models",NA
"CONTRIBUTE/MAST","datasets_databases",2,1,"A database of shake-table tests conducted on unreinforced masonry buildings (Version v2) [Data set]",NA
"CONTRIBUTE/MAST","datasets_databases",3,1,"Experimental shake table dataset for multi-storey mixed URM-RC wall - CoMa, including acceleration histories, displacement histories, crack maps, and related test data",NA
"CONTRIBUTE/MAST","estimated_users",0,300,"This number is based on statistics collected from the Zenodo repository at https://doi.org/10.5281/zenodo.11093882, given the total amount of views and downloads of the database already made. The community being benefited is mainly the research community working on unreinforced masonry buildings.","https://doi.org/10.5281/zenodo.11093882"
"CONTRIBUTE/MAST","models_standards",0,1,"Equivalent frame model of masonry using OpenSees; macroelement for masonry developed by Vanin et al. (2019); detailed modeling assumptions including element types, geometry, mass, damping, and boundary conditions","https://github.com/eesd-epfl/OpenSees/wiki"
"CONTRIBUTE/MAST","outreach_activities",0,2,"Presentation of the platform made in Colombia, Medellin. The event was organized as part of a project related to the seismic safety of rural schools in Colombia",NA
"CONTRIBUTE/MAST","outreach_activities",1,2,"Activity organized within the EESD lab for testing the platform",NA
"CONTRIBUTE/MAST","presentations",0,1,"Presentation of the database and web-based platform at the World Conference of Earthquake Engineering (WCEE) held in Milan in July 2024",NA
"CONTRIBUTE/MAST","publications",0,3,"Paper submitted and accepted in the Journal Earthquake Spectra under the name 'A database of shake-table tests conducted on unreinforced masonry buildings'","https://doi.org/10.1177/87552930241268214"
"CONTRIBUTE/MAST","publications",1,3,"Manuscript (under progress) that makes use of the data provided in the platform for the quantification of uncertainties in the seismic assessment of unreinforced masonry buildings",NA
"CONTRIBUTE/MAST","publications",2,3,"Dynamic testing of a four-storey building with reinforced concrete and unreinforced masonry walls: prediction, test results and data set, Beyer et al. (2015), Bull. Earthq. Eng., vol. 13, no. 10, pp. 3015–3064, Oct. 2015",NA
"CONTRIBUTE/MAST","software_tools",0,1,"OpenSees numerical model files (Tcl scripts, .vtk file, scheme.png) for the multi-storey mixed URM-RC wall - CoMa",NA
"CONTRIBUTE/MAST","training_events",0,1,"A training session is expected at the SAHC conference to be held at EPFL in September 2025, where a large number of researchers from around the world focused on masonry structures will be present",NA
"CONTRIBUTE/MAST","websites_platforms",0,2,"New website created (currently accessible through the EPFL network and in its development version at https://mast-dev.epfl.ch/). The official launch of the website will be mid-August and the link have been already registered under https://masonrydb.epfl.ch","https://mast-dev.epfl.ch/"
"CONTRIBUTE/MAST","websites_platforms",1,2,"EPFL Database Overview Buildings EESD — Online platform providing data and resources on shake table tests and numerical models of masonry buildings","https://masonrydb.epfl.ch"
"CONTRIBUTE/MAST","websites_platforms",2,2,NA,"https://img.doctran.com/2024-05-20/511168182.png"
"CONTRIBUTE/MAST","websites_platforms",3,2,NA,"https://img.doctran.com/2024-05-20/511168183.png"
"CONTRIBUTE/MAST","websites_platforms",4,2,NA,"https://img.doctran.com/2024-05-20/511168184.png"
"CONTRIBUTE/MAST","websites_platforms",5,2,NA,"https://img.doctran.com/2024-05-20/511168185.png"
"CONTRIBUTE/MISHMASH","estimated_users",0,75000,"A conservative estimate places 150,000 microbiome papers published in PubMed annually; a 2011 Science study reported that nearly half of all researchers use datasets from published literature for original research. Even if the 150,000 annual microbiome papers only account for 150,000 researchers, this would calculate to around 75,000 users of published microbiome data who would benefit from our enhanced ORD practices.",NA
"CONTRIBUTE/MISHMASH","models_standards",0,1,"Tiered standard for data accessibility statements in published microbiome literature, particularly sequencing data and metadata",NA
"CONTRIBUTE/MISHMASH","outreach_activities",0,2,"Advisory discussions with NCCR Microbiomes and NFDI4Microbiota in compiling community-driven standards",NA
"CONTRIBUTE/MISHMASH","outreach_activities",1,2,"Discussions with editorial staff at EMBO Press about the feasibility of MiShMASh as applied at the journal level",NA
"CONTRIBUTE/MISHMASH","presentations",0,1,"Invited talk at NCCR Open Research Meeting in Lausanne, May 2023",NA
"CONTRIBUTE/MISHMASH","publications",0,1,"In progress",NA
"CONTRIBUTE/MISHMASH","software_tools",0,1,"Software: MiShMASh tool to evaluate data sharing standards",NA
"CONTRIBUTE/MISHMASH","models_standards",0,1,"MiShMASH: Tier-based standards for sequence and metadata reporting (Bronze, Silver, Gold tiers) specifying open standards and tiered requirements for microbiome sequence and metadata availability",NA
"CONTRIBUTE/MISHMASH","publications",0,1,"Kim, L. and Lavrinienko, A. (2024). MiShMASH: Open standards for microbiome sequence and metadata availability. Manuscript in progress.",NA
"CONTRIBUTE/OGAIS","datasets_databases",0,2,"Calibration dataset Zurich",NA
"CONTRIBUTE/OGAIS","datasets_databases",1,2,"Calibration dataset Thoune",NA
"CONTRIBUTE/OGAIS","presentations",0,1,"ISPRS conference",NA
"CONTRIBUTE/OGAIS","software_tools",0,2,"New labeling tool (MALAHYD)","https://github.com/french-paragon/PikaLTools/tree/main/tools/MalahydSteviappModule"
"CONTRIBUTE/OGAIS","software_tools",1,2,"New module for integrating hyperspectral images into our Dynamic network framework (Ceres implementation)","https://github.com/french-paragon/steviapp"
"CONTRIBUTE/OGAIS","workshops",0,1,"Workshop with NASA",NA
"CONTRIBUTE/OPENJMP","estimated_users",0,0,"Access to the JMP data through an API is work in progress with the potential to reach 1000s",NA
"CONTRIBUTE/OPENJMP","new_collaborations",0,2,"WASHWeb","https://washweb.org/"
"CONTRIBUTE/OPENJMP","new_collaborations",1,2,"WASHNote","https://washnote.com/"
"CONTRIBUTE/OPENJMP","repositories_catalogues",0,1,NA,"https://github.com/WASHNote/impwashdata"
"CONTRIBUTE/OPENJMP","training_events",0,1,NA,"https://openwashdata.org/pages/events/2024-04-04-webinar-washweb/"
"CONTRIBUTE/OPENJMP","websites_platforms",0,1,"Support in web design","https://washweb.org/"
"CONTRIBUTE/OPENJMP","workshops",0,1,NA,"https://openwashdata.org/pages/events/2024-04-09-workshop-washweb/"
"CONTRIBUTE/OPENSENSE","datasets_databases",0,1,"We have contributed exemplar data generated with our ORD device",NA
"CONTRIBUTE/OPENSENSE","estimated_users",0,32,"The existing number of users who have tested the ORD practice",NA
"CONTRIBUTE/OPENSENSE","models_standards",0,1,"We have contributed the control scripts and also data-processing scripts for the ORD practice",NA
"CONTRIBUTE/OPENSENSE","publications",0,1,"We are currently in the submission process and will let you know when it is online.",NA
"CONTRIBUTE/OPENSENSE","software_tools",0,1,"We have contributed the design of our hardware setup",NA
"CONTRIBUTE/OPENSENSE","training_events",0,2,"We held a number of training sessions at EPFL for using and building the system.",NA
"CONTRIBUTE/OPENSENSE","workshops",0,1,"We have organized 1 full workshop related to ORD in soft robotics and sensing",NA
"CONTRIBUTE/PHENOMAST","datasets_databases",0,1,"New Mastweb database hosting the historic (since 1991) and the newly recorded masting data at ENVIdat","https://www.envidat.ch/#/"
"CONTRIBUTE/PHENOMAST","estimated_users",0,2,"Several 100 people collecting phenological data",NA
"CONTRIBUTE/PHENOMAST","estimated_users",1,2,"Scientists from various disciplines working with masting data",NA
"CONTRIBUTE/PHENOMAST","models_standards",0,1,"Enhanced protocols for the observation of seed mast, adapted to the different phenology networks to ensure standardize data collection",NA
"CONTRIBUTE/PHENOMAST","new_collaborations",0,2,"Collaboration with several existing Phenology networks (Phenonet, Phenowald, PhenoRanger)",NA
"CONTRIBUTE/PHENOMAST","new_collaborations",1,2,"New and ongoing scientific collaborations with “data users” (e.g., Vogelwarte, Senckenberg Biodiversität und Klima Forschungszentrum)",NA
"CONTRIBUTE/PHENOMAST","outreach_activities",0,2,"Press release of WSL to promote the new App ahead of the 2024 masting season.",NA
"CONTRIBUTE/PHENOMAST","outreach_activities",1,2,"Presentation of the PhenoMast-network to diverse forest practitioners",NA
"CONTRIBUTE/PHENOMAST","presentations",0,1,"Presentation at WSL",NA
"CONTRIBUTE/PHENOMAST","software_tools",0,1,"Mastweb application (Android, iPhone, Web)",NA
"CONTRIBUTE/PHENOMAST","training_events",0,1,"Introduction workshop for PhenoRangers (Beginning of 2024)",NA
"CONTRIBUTE/PHENOMAST","websites_platforms",0,3,"New website created explaining the mast protocols and providing annual summaries of seed masting in four languages","https://mastweb.wsl.ch/"
"CONTRIBUTE/PHENOMAST","websites_platforms",1,3,"New progressive web application to record, analyze and display current and historic masting data","https://app.mastweb.ch/#/"
"CONTRIBUTE/PHENOMAST","websites_platforms",2,3,"New option and documentation to enter masting data on the Phaenonet webpage","https://app.phaenonet.ch/map"
"CONTRIBUTE/PHENOMAST","workshops",0,1,"Phenomast workshop with representatives of different phenology networks and foresters",NA
"CONTRIBUTE/PYCSOU-FAIR","models_standards",0,4,"Pyxu Plugin Generator","https://github.com/matthieumeo/cookiecutter-pyxu"
"CONTRIBUTE/PYCSOU-FAIR","models_standards",1,4,"Added interoperability protocol to core Pyxu package","https://github.com/matthieumeo/pycsou/pull/48"
"CONTRIBUTE/PYCSOU-FAIR","models_standards",2,4,"Pyxu Score, a quantitative measure and standard used to rank and evaluate Pyxu plugins based on criteria like version matching, adherence to principles (input shape agnosticity, backend-agnosticity, precision management), and development stage","https://github.com/matthieumeo/pyxu/pull/53"
"CONTRIBUTE/PYCSOU-FAIR","presentations",0,2,"Minisymposium at PASC 2023 (Davos, Switzerland)","https://pasc23.pasc-conference.org/presentation/?id=msa203&sess=sess121"
"CONTRIBUTE/PYCSOU-FAIR","presentations",1,2,"Conference talk at PoLBIAS 2023 (Dresden, Germany)","https://physics-of-life.tu-dresden.de/events/2023/08/28/pol-bioimage-analysis-symposium-2023"
"CONTRIBUTE/PYCSOU-FAIR","publications",0,1,"Manuscript under preparation on Pyxu and Pyxu-FAIR. To be submitted to JOSS by the end of the year","https://joss.theoj.org/"
"CONTRIBUTE/PYCSOU-FAIR","repositories_catalogues",0,1,"Plugin catalogue","https://pyxu-org.github.io/fair/plugins_preview/index.html"
"CONTRIBUTE/PYCSOU-FAIR","repositories_catalogues",1,1,"Plugin Catalogue with total registered plugin packages and categorized plugin counts",NA
"CONTRIBUTE/PYCSOU-FAIR","software_tools",0,3,"Pyxu Plugin Generator","https://github.com/matthieumeo/cookiecutter-pyxu"
"CONTRIBUTE/PYCSOU-FAIR","software_tools",1,3,"Added interoperability protocol to core Pyxu package","https://github.com/matthieumeo/pycsou/pull/48"
"CONTRIBUTE/PYCSOU-FAIR","software_tools",2,3,"Contributed Pyxu trove-classifier in PyPI","https://github.com/matthieumeo/pyxu/pull/53"
"CONTRIBUTE/PYCSOU-FAIR","software_tools",3,3,NA,"https://github.com/pypa/trove-classifiers/pull/135"
"CONTRIBUTE/PYCSOU-FAIR","training_events",0,2,"EIAS Summer School 2023 (presentation of Pyxu and plugins)","https://eias-epfl.org/"
"CONTRIBUTE/PYCSOU-FAIR","training_events",1,2,"Imaging lunch (26.04.2023)","https://memento.epfl.ch/event/pycsou-a-high-performance-computational-imaging-so/"
"CONTRIBUTE/PYCSOU-FAIR","websites_platforms",0,2,"Main website created","https://pyxu-org.github.io/fair/index.html"
"CONTRIBUTE/PYCSOU-FAIR","websites_platforms",1,2,"How to use plugins","https://pyxu-org.github.io/fair/howto.html"
"CONTRIBUTE/PYCSOU-FAIR","websites_platforms",2,2,"How to contribute plugins","https://pyxu-org.github.io/fair/contribute.html"
"CONTRIBUTE/PYCSOU-FAIR","websites_platforms",3,2,"Pyxu score explained","https://pyxu-org.github.io/fair/score.html"
"CONTRIBUTE/PYCSOU-FAIR","websites_platforms",4,2,"Pyxu FAIR platform that allows for the development, sharing, and integration of specialized plugins to enhance the framework",NA
"CONTRIBUTE/PYCSOU-FAIR","websites_platforms",5,2,"Catalogue Website for discovering Pyxu plugins, featuring metadata display, fuzzy-searchable index, and plugin ranking by quality standards",NA
"CONTRIBUTE/PYSPM","datasets_databases",0,2,"The option to save datasets in pure HDF5 format.",NA
"CONTRIBUTE/PYSPM","datasets_databases",1,2,"The option to save datasets in HDF5-USID format.",NA
"CONTRIBUTE/PYSPM","estimated_users",0,5,"CSIR-Central Scientific Instruments Organisation (Chandigarh, India) SPM users.",NA
"CONTRIBUTE/PYSPM","estimated_users",1,5,"Weizmann Institute of Science (WIS, Israel): 3 main users + users of the SPM user facility.",NA
"CONTRIBUTE/PYSPM","estimated_users",2,5,"LBNI collaborators at EFPL (ca 5 users).",NA
"CONTRIBUTE/PYSPM","estimated_users",3,5,"AFSEM-nano users through QD: ca 10 users at the moment.",NA
"CONTRIBUTE/PYSPM","estimated_users",4,5,"Chinese Academy of Science: ca. 6 users",NA
"CONTRIBUTE/PYSPM","industrial_collaborations",0,2,"Quantum Design already integrated and sells our OpenSPM software platform together with its AFSEM-nano product and therefore will profit of the implementation of these file formats.","https://qd-europe.com/nl/en/product/afsem-nano/"
"CONTRIBUTE/PYSPM","industrial_collaborations",1,2,"C-sense (Austria) & Alemnis, (Switzerland), which are implementing our software in their systems.",NA
"CONTRIBUTE/PYSPM","new_collaborations",0,1,"Gwyddion software suite, they implemented our formats (pure",NA
"CONTRIBUTE/PYSPM","repositories_catalogues",0,1,"Software repository and documentation in c4science.ch, users need to ask to join the project and being able to see and download software source files and documentation.","https://c4science.ch/"
"CONTRIBUTE/PYSPM","software_tools",0,1,"A module to dramatically increase the FPGA-PC data transfer speed, enabling to acquire images up to 1000 frames per second.",NA
"CONTRIBUTE/SCPAW","estimated_users",0,1000,"The developed and updated documentation benefits foremost newcomers and existing members of the CMS Collaboration at CERN but also smaller experimental collaborations hosted at PSI",NA
"CONTRIBUTE/SCPAW","models_standards",0,2,"Templates for automated container image creation available on internal PSI","https://git.psi.ch/ltp/containers/container-image-ci-templates"
"CONTRIBUTE/SCPAW","models_standards",1,2,"Benchmarking tools and setup","https://gitlab.cern.ch/seamlessly-containerised/snapshotter-benchmarks"
"CONTRIBUTE/SCPAW","new_collaborations",0,1,"Close collaboration with CERN CernVM team (re-)established",NA
"CONTRIBUTE/SCPAW","outreach_activities",0,1,"Participation in event 'Advancing Open Research Data (ORD) Practices: collaboration and innovation in the ETH Domain'",NA
"CONTRIBUTE/SCPAW","presentations",0,3,"Talk at CernVM Workshop 2024","https://indico.cern.ch/event/1347727/contributions/6119798/"
"CONTRIBUTE/SCPAW","presentations",1,3,"Talk on Computing in High Energy and Nuclear Physics 2024 (CHEP 2024); proceedings accepted, publication pending","https://indico.cern.ch/event/1338689/contributions/6011588/"
"CONTRIBUTE/SCPAW","presentations",2,3,"Poster presentation at 'Advancing Open Research Data (ORD) Practices: collaboration and innovation in the ETH Domain'",NA
"CONTRIBUTE/SCPAW","software_tools",0,2,"API for faster container image deployment to CVMFS","https://github.com/cvmfs-contrib/cvmfs-unpack-api"
"CONTRIBUTE/SCPAW","software_tools",1,2,"Ansible role to deploy CVMFS server setup","https://github.com/max-fatouros/cvmfs-ansible-setup"
"CONTRIBUTE/SCPAW","training_events",0,1,"LTP Analysis Preservation Bootcamp. 10 participants. CMS-specific training material for GitLab CI and Container Images updated.","https://indico.cern.ch/event/1338689/contributions/6011588/"
"CONTRIBUTE/SCPAW","training_events",1,1,NA,"https://indico.cern.ch/event/1347727/contributions/6119798/"
"CONTRIBUTE/SCPAW","training_events",2,1,NA,"https://github.com/awesome-workshop/gitlab-cms/"
"CONTRIBUTE/SCPAW","training_events",3,1,NA,"https://indico.psi.ch/event/16883/"
"CONTRIBUTE/SCPAW","training_events",4,1,NA,"https://awesome-workshop.github.io/docker-cms/"
"CONTRIBUTE/SCPAW","websites_platforms",0,1,"CVMFS infrastructure ""unpacked.psi.ch"" deployed on the CMS Tier-3 at PSI",NA
"CONTRIBUTE/SCPAW","workshops",0,1,"Analysis preservation bootcamp (workshop) organized for PSI Laboratory for Particle Physics and associated users",NA
"CONTRIBUTE/SOLARFUELSDB+","datasets_databases",0,1,"Updated dataset available at","https://solarfuelsdb.epfl.ch/releases"
